ordonne nbOccur taux indice
1 4 1.0526315789473684 7
2 4 1.1764705882352942 10
3 4 1.3333333333333333 0
4 5 1.0416666666666667 11
5 5 1.1363636363636365 5
6 5 1.3157894736842106 9
7 6 1.4285714285714286 6
8 7 1.75 3
9 7 1.9444444444444444 13
10 10 1.7857142857142858 8
11 12 1.875 2
12 12 2.727272727272727 4
13 15 3.125 12
14 16 2.5806451612903225 1
