ordonne nbOccur taux indice
1 1 1.0 0
2 1 1.0 3
3 1 1.0 12
4 1 1.0 16
5 1 1.0 21
6 1 1.0 22
7 2 1.0 11
8 2 1.6666666666666667 1
9 2 1.6666666666666667 2
10 2 1.6666666666666667 4
11 2 1.6666666666666667 6
12 3 2.142857142857143 15
13 4 1.5384615384615385 20
14 4 2.5 5
15 6 2.3076923076923075 17
16 7 2.5 23
17 8 3.076923076923077 14
18 10 2.9411764705882355 19
19 10 3.125 10
20 11 3.9285714285714284 13
21 13 3.25 9
22 16 4.705882352941177 7
23 18 5.625 8
24 18 6.0 18
