ordonne nbOccur taux indice
1 2 1.1428571428571428 680
2 2 1.3333333333333333 681
3 2 1.4545454545454546 682
4 2 1.6 683
5 2 1.7777777777777777 685
6 2 1.4545454545454546 686
7 2 1.6 690
8 2 1.6 691
9 2 1.4545454545454546 693
10 2 1.7777777777777777 697
11 2 1.6 700
12 2 1.2307692307692308 702
13 2 1.6 706
14 2 1.7777777777777777 710
15 2 1.4545454545454546 723
16 2 1.4545454545454546 725
17 2 1.6 729
18 2 1.2307692307692308 731
19 2 1.3333333333333333 733
20 2 1.4545454545454546 742
21 2 1.6 744
22 2 1.6 745
23 2 1.4545454545454546 747
24 2 1.4545454545454546 750
25 2 1.7777777777777777 753
26 2 1.3333333333333333 763
27 2 1.6 764
28 2 1.6 765
29 2 1.3333333333333333 766
30 2 1.3333333333333333 767
31 2 1.7777777777777777 771
32 2 1.6 779
33 2 1.3333333333333333 783
34 2 1.3333333333333333 787
35 2 1.1428571428571428 788
36 2 1.1428571428571428 790
37 2 1.2307692307692308 792
38 2 1.2307692307692308 796
39 2 1.3333333333333333 798
40 2 1.3333333333333333 802
41 2 1.1428571428571428 808
42 2 1.1428571428571428 809
43 2 1.3333333333333333 812
44 2 1.7777777777777777 813
45 2 1.1428571428571428 814
46 2 1.7777777777777777 820
47 2 1.1428571428571428 822
48 2 1.6 828
49 2 1.4545454545454546 833
50 2 1.1428571428571428 835
51 2 1.4545454545454546 838
52 2 1.4545454545454546 840
53 2 1.6 842
54 2 1.2307692307692308 844
55 2 1.3333333333333333 846
56 2 1.1428571428571428 856
57 2 1.3333333333333333 857
58 2 1.3333333333333333 861
59 2 1.2307692307692308 866
60 2 1.2307692307692308 867
61 2 1.3333333333333333 868
62 2 1.1428571428571428 877
63 2 1.7777777777777777 878
64 2 1.7777777777777777 882
65 2 1.7777777777777777 885
66 2 1.3333333333333333 888
67 2 1.3333333333333333 889
68 2 1.3333333333333333 894
69 2 1.6 901
70 2 1.7777777777777777 904
71 2 1.6 909
72 2 1.7777777777777777 911
73 2 1.3333333333333333 919
74 2 1.3333333333333333 936
75 2 1.3333333333333333 939
76 2 1.2307692307692308 949
77 2 1.2307692307692308 950
78 2 1.3333333333333333 952
79 2 1.6 953
80 2 1.6 964
81 2 1.3333333333333333 965
82 2 1.3333333333333333 966
83 2 1.6 972
84 2 1.7777777777777777 977
85 2 1.2307692307692308 980
86 2 1.6 983
87 2 1.4545454545454546 986
88 2 1.3333333333333333 992
89 2 1.3333333333333333 993
90 2 1.1428571428571428 1001
91 2 1.4545454545454546 1008
92 2 1.0 1013
93 2 1.1428571428571428 1015
94 2 1.4545454545454546 1018
95 2 1.4545454545454546 1028
96 2 1.6 1029
97 2 1.4545454545454546 1032
98 2 1.6 1034
99 2 1.6 1043
100 2 1.4545454545454546 1049
101 2 1.3333333333333333 1050
102 2 1.6 1053
103 2 1.6 1063
104 2 1.7777777777777777 1068
105 2 1.6 1076
106 2 1.3333333333333333 1081
107 2 1.1428571428571428 1082
108 2 1.4545454545454546 1091
109 2 1.2307692307692308 1099
110 2 1.3333333333333333 1101
111 2 1.7777777777777777 1114
112 2 1.1428571428571428 1118
113 2 1.3333333333333333 1121
114 2 1.1428571428571428 1124
115 2 1.7777777777777777 1129
116 2 1.3333333333333333 1130
117 2 1.4545454545454546 1140
118 2 1.4545454545454546 1142
119 2 1.6 1144
120 2 1.7777777777777777 1160
121 2 1.7777777777777777 1163
122 2 1.7777777777777777 1166
123 2 1.4545454545454546 1177
124 2 1.4545454545454546 1178
125 2 1.6 1179
126 2 1.6 1183
127 2 1.7777777777777777 1191
128 2 1.7777777777777777 1198
129 2 1.7777777777777777 1202
130 2 1.7777777777777777 1205
131 2 1.7777777777777777 1217
132 2 1.7777777777777777 1220
133 2 1.6 1223
134 2 1.7777777777777777 1238
135 2 1.7777777777777777 1243
136 2 1.3333333333333333 1244
137 2 1.7777777777777777 1248
138 2 1.7777777777777777 1258
139 2 1.7777777777777777 1261
140 2 1.6 1274
141 2 1.6 1275
142 2 1.7777777777777777 1281
143 2 1.6 1282
144 2 1.7777777777777777 1296
145 2 1.6 1298
146 2 1.7777777777777777 1313
147 2 1.3333333333333333 1315
148 2 1.1428571428571428 1316
149 2 1.4545454545454546 1322
150 2 1.3333333333333333 1325
151 2 1.7777777777777777 1344
152 2 1.2307692307692308 1345
153 2 1.7777777777777777 1368
154 2 1.2307692307692308 1387
155 2 1.2307692307692308 1388
156 2 1.3333333333333333 1389
157 2 1.7777777777777777 1390
158 2 1.4545454545454546 1394
159 2 1.2307692307692308 1396
